customerid,customerid of PerfDemoCombined_train,Max(loannumber),Mean(loannumber),Sum(loannumber),Max(durationforapproval),Mean(durationforapproval),Sum(durationforapproval),Max(Interestrate),Mean(Interestrate),Sum(Interestrate),Max(referral_recode),Mean(referral_recode),Sum(referral_recode),Max(churn_flag),Mean(churn_flag),Sum(churn_flag),Max(AgeAtTimeofLoan),Pct_default,Mean(AgeAtTimeofLoan),Sum(AgeAtTimeofLoan),systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,good_bad_flag,birthdate,bank_account_type,bank_account_recode,longitude_gps,latitude_gps,bank_name_clients,bank_branch_clients,employment_status_clients,employment_status_clients_recode,level_of_education_clients,Validation
8a858e5d5c7e25b4015c7fea66825cfe,8a858e5d5c7e25b4015c7fea66825cfe,2,1.5,3,1.018611111,1.010138889,2.020277778,365,365,730,0,0,0,1,0.5,1,32,50,32,64,301988746,2,37:48.0,37:42.0,10000,11500,15,,Good,00:00.0,Savings,Savings,3.4383217,7.1866583,GT Bank,,,Unknown,,Training
8a858e5d57518f4601576a5b604c4adf,8a858e5d57518f4601576a5b604c4adf,2,1.5,3,1.019166667,1.010555556,2.021111111,365,365,730,0,0,0,1,1,2,27,100,26.8,54,301983476,2,35:17.0,35:10.0,10000,11500,15,,Good,00:00.0,Savings,Savings,6.1429231,6.7377853,Zenith Bank,,Permanent,Permanent,,Test
8a858e5e5d51031d015d513ff3b9267f,8a858e5e5d51031d015d513ff3b9267f,2,1.5,3,1.019166667,1.010416667,2.020833333,365,365,730,1,1,2,1,1,2,34,100,34.1,68,302000928,2,32:42.0,32:36.0,10000,13000,30,8a858f0f5bfd79d2015c02f301117179,Good,00:00.0,Savings,Savings,4.7712486,6.5008999,UBA,,Permanent,Permanent,,Training
8a858e5f5a4d0511015a522ef53b26b4,8a858e5f5a4d0511015a522ef53b26b4,2,1.5,3,1.003333333,1.002916667,2.005833333,365,365,730,0,0,0,1,0.5,1,33,50,33.1,66,302001690,2,17:42.0,17:33.0,10000,13000,30,,Good,00:00.0,Savings,Savings,13.1637493,11.8532282,UBA,,Permanent,Permanent,,Training
8a858e6a5bfd4b54015bfe4453635a92,8a858e6a5bfd4b54015bfe4453635a92,2,1.5,3,1.018888889,1.010694444,2.021388889,365,365,730,0,0,0,1,0.5,1,28,50,27.8,56,301977956,2,11:44.0,11:35.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,8.3327217,4.9587243,Stanbic IBTC,,Permanent,Permanent,,Training
8a858e6a5bfd4b54015c01d5bc6855c7,8a858e6a5bfd4b54015c01d5bc6855c7,2,1.5,3,1.019166667,1.010555556,2.021111111,365,365,730,1,1,2,1,1,2,39,100,38.9,78,301960432,2,41:30.0,41:23.0,10000,13000,30,8a858fce5bf8129c015bf9ff58e90318,Good,00:00.0,Savings,Savings,8.5094601,8.5095298,Access Bank,,Permanent,Permanent,,Training
8a858e6a5c829229015c8301076c4187,8a858e6a5c829229015c8301076c4187,2,1.5,3,1.001944444,1.001666667,2.003333333,365,365,730,0,0,0,1,1,2,30,100,30.4,61,301972690,2,51:39.0,51:34.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.3617247,6.5103095,UBA,,Permanent,Permanent,,Validation
8a858e6a5cc6b1aa015cc922395235a0,8a858e6a5cc6b1aa015cc922395235a0,2,1.5,3,1.019166667,1.010555556,2.021111111,365,365,730,0,0,0,0,0,0,28,0,27.6,55,301983904,2,54:48.0,54:41.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,7.8722266,8.8361474,Access Bank,,Permanent,Permanent,,Training
8a858e6a5cc6b1aa015cc9618265495f,8a858e6a5cc6b1aa015cc9618265495f,2,1.5,3,1.002222222,1.002083333,2.004166667,365,365,730,0,0,0,1,1,2,34,100,34.3,69,301993920,2,47:12.0,47:05.0,10000,11500,15,,Good,00:00.0,Savings,Savings,7.4883504,9.1329346,First Bank,,Permanent,Permanent,,Test
8a858e6a5cc6b1aa015cca236b471ea6,8a858e6a5cc6b1aa015cca236b471ea6,2,1.5,3,1.020555556,1.011388889,2.022777778,365,365,730,0,0,0,1,1,2,36,100,35.8,72,301993746,2,16:37.0,16:29.0,10000,11500,15,,Good,00:00.0,Savings,Savings,3.4999799,6.6812131,GT Bank,,,Unknown,,Validation
8a858e6b5d1885ce015d1888318b0258,8a858e6b5d1885ce015d1888318b0258,2,1.5,3,1.003888889,1.002638889,2.005277778,365,365,730,0,0,0,0,0,0,29,0,28.7,57,301999840,2,48:27.0,48:22.0,10000,11500,15,,Bad,00:00.0,Savings,Savings,4.61952,8.4723117,GT Bank,,Permanent,Permanent,,Validation
8a858e6c5bd3fbff015bd408ac3e067a,8a858e6c5bd3fbff015bd408ac3e067a,2,1.5,3,1.004444444,1.003194444,2.006388889,365,365,730,1,1,2,1,0.5,1,35,50,34.9,70,301993535,2,37:13.0,37:06.0,10000,11500,15,8a858ef458d4a52e0158d858eb5d6456,Bad,00:00.0,Savings,Savings,3.3661119,6.5975949,GT Bank,,,Unknown,,Test
8a858e6c5c88d145015c8b9627cd5a48,8a858e6c5c88d145015c8b9627cd5a48,2,1.5,3,1.019166667,1.010416667,2.020833333,365,365,730,0,0,0,1,0.5,1,38,50,37.8,76,301973324,2,11:39.0,11:33.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.3670083,6.4973131,Sterling Bank,,Permanent,Permanent,,Training
8a858e6c5c88d145015c8b9627cd5a48,8a858e6c5c88d145015c8b9627cd5a48,2,1.5,3,1.019166667,1.010416667,2.020833333,365,365,730,0,0,0,1,0.5,1,38,50,37.8,76,301973324,2,11:39.0,11:33.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.3670083,6.4973131,Sterling Bank,,Permanent,Permanent,,Training
8a858e6c5c88d145015c8d19eb99041d,8a858e6c5c88d145015c8d19eb99041d,2,1.5,3,1.019166667,1.010555556,2.021111111,365,365,730,1,1,2,1,1,2,38,100,37.6,75,301971723,2,57:41.0,57:34.0,10000,13000,30,8a858f535bf336ac015bf721c64b7bd6,Good,00:00.0,Savings,Savings,3.35697,6.6891717,GT Bank,,Permanent,Permanent,,Validation
8a858e6c5c88d145015c9b807b4d20d6,8a858e6c5c88d145015c9b807b4d20d6,2,1.5,3,1.018888889,1.010416667,2.020833333,365,365,730,0,0,0,1,1,2,25,100,24.8,50,301978042,2,04:18.0,04:11.0,10000,11500,15,,Good,00:00.0,Savings,Savings,6.695749,6.2030015,GT Bank,,,Unknown,,Training
8a858e6c5c88d145015c9c27783c72a0,8a858e6c5c88d145015c9c27783c72a0,2,1.5,3,1.018888889,1.010416667,2.020833333,365,365,730,0,0,0,0,0,0,35,0,34.7,69,301960896,2,44:07.0,44:00.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.43672,6.4269783,GT Bank,,,Unknown,,Test
8a858e6c5c88d145015c9caa6c0f328c,8a858e6c5c88d145015c9caa6c0f328c,2,1.5,3,1.019166667,1.010694444,2.021388889,365,365,730,1,1,2,1,1,2,31,100,30.5,61,301978686,2,05:58.0,05:50.0,10000,13000,30,8a858f335c8d9723015c9904394f186f,Good,00:00.0,Savings,Savings,3.3466833,6.6216883,Skye Bank,,Permanent,Permanent,,Training
8a858e6c5c88d145015c9e3b482226ac,8a858e6c5c88d145015c9e3b482226ac,2,1.5,3,1.018888889,1.010416667,2.020833333,365,365,730,1,1,2,1,1,2,37,100,37.2,74,301973767,2,26:01.0,25:54.0,10000,13000,30,8a858e51584a1fc701584a2d9653035b,Good,00:00.0,Savings,Savings,3.503346,6.6316306,Wema Bank,,Permanent,Permanent,,Validation
8a858e6c5c88d145015c92c49dec0023,8a858e6c5c88d145015c92c49dec0023,2,1.5,3,1.018611111,1.010277778,2.020555556,365,365,730,0,0,0,1,1,2,24,100,24.3,49,301987293,2,15:35.0,15:28.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.0120454,4.8756519,Zenith Bank,,Permanent,Permanent,,Validation
8a858e6c5c88d145015c93ab0c4d2933,8a858e6c5c88d145015c93ab0c4d2933,2,1.5,3,1.018611111,1.010416667,2.020833333,365,365,730,0,0,0,1,0.5,1,25,50,25,50,301995946,2,55:47.0,55:39.0,10000,11500,15,,Bad,00:00.0,Savings,Savings,3.9442413,7.4402696,UBA,,,Unknown,,Test
8a858e6c5c88d145015c97f3ff1724b0,8a858e6c5c88d145015c97f3ff1724b0,2,1.5,3,1.018888889,1.010138889,2.020277778,365,365,730,1,1,2,1,1,2,31,100,31.5,63,301961072,2,29:50.0,29:45.0,10000,11500,15,8a858e225c404292015c541632fc2d77,Good,00:00.0,Savings,Savings,3.8717344,7.3574644,GT Bank,,,Unknown,,Test
8a858e6c5c88d145015c894de1a91c5c,8a858e6c5c88d145015c894de1a91c5c,2,1.5,3,1.018888889,1.010416667,2.020833333,365,365,730,0,0,0,1,1,2,29,100,29.2,58,301958736,2,55:54.0,55:47.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.363275,7.1455067,GT Bank,,Permanent,Permanent,,Training
8a858e6c5c88d145015c894de5001cce,8a858e6c5c88d145015c894de5001cce,2,1.5,3,1.018888889,1.010277778,2.020555556,365,365,730,1,1,2,1,1,2,34,100,33.9,68,301970392,2,39:06.0,39:00.0,10000,13000,30,8a858f7e5c886ca9015c89215212546b,Good,00:00.0,Savings,Savings,6.3211118,4.9383161,GT Bank,,Permanent,Permanent,,Test
8a858e6c5c88d145015c967ac98c63fa,8a858e6c5c88d145015c967ac98c63fa,2,1.5,3,1.018611111,1.010138889,2.020277778,365,365,730,1,1,2,0,0,0,37,0,37.2,74,301969186,2,34:43.0,34:37.0,10000,11500,15,8a858ed45c454c11015c4e1307e35dd9,Bad,00:00.0,Savings,Savings,3.9120898,7.4109961,GT Bank,,Permanent,Permanent,,Test
8a858e6c5c88d145015c9624de8056f3,8a858e6c5c88d145015c9624de8056f3,2,1.5,3,1.018888889,1.010277778,2.020555556,365,365,730,0,0,0,1,1,2,40,100,39.5,79,301969923,2,41:35.0,41:29.0,10000,13000,30,,Good,00:00.0,Savings,Savings,8.616696,7.712747,Zenith Bank,,Permanent,Permanent,,Validation
8a858e6c5c88d145015c9817fa35283d,8a858e6c5c88d145015c9817fa35283d,2,1.5,3,1.018888889,1.010555556,2.021111111,365,365,730,1,1,2,1,1,2,36,100,36.3,73,301975807,2,42:07.0,41:59.0,10000,13000,30,8a858f185c884965015c88980e642dc1,Good,00:00.0,Savings,Savings,7.4518268,10.4560748,Stanbic IBTC,,Permanent,Permanent,,Training
8a858e6c5c88d145015c89430ef61a5d,8a858e6c5c88d145015c89430ef61a5d,2,1.5,3,1.018888889,1.010555556,2.021111111,365,334.5833333,669.1666667,0,0,0,1,1,2,26,100,25.5,51,301969004,2,48:48.0,48:40.0,10000,12500,30,,Good,00:00.0,Savings,Savings,3.3352713,6.6397855,UBA,,Permanent,Permanent,,Validation
8a858e6d58b0cc520158b12136e119c8,8a858e6d58b0cc520158b12136e119c8,2,1.5,3,1.018888889,1.010555556,2.021111111,365,365,730,0,0,0,0,0,0,27,0,27.4,55,302002678,2,55:10.0,55:02.0,10000,11500,15,,Bad,00:00.0,Savings,Savings,3.0823159,6.5099619,GT Bank,,Permanent,Permanent,,Test
8a858e6e55c554c20155d574b4596645,8a858e6e55c554c20155d574b4596645,2,1.5,3,1.012222222,1.007222222,2.014444444,365,365,730,0,0,0,1,0.5,1,26,50,25.7,51,302001070,2,52:07.0,51:59.0,10000,13000,30,,Bad,00:00.0,Other,Other,7.4881394,8.9752501,Diamond Bank,,Permanent,Permanent,,Test
8a858e6f5cd5e874015cd6d7e2af36ad,8a858e6f5cd5e874015cd6d7e2af36ad,2,1.5,3,1.018888889,1.010555556,2.021111111,365,365,730,0,0,0,1,0.5,1,34,50,33.7,67,301974499,2,21:14.0,21:06.0,10000,13000,30,,Good,00:00.0,Savings,Savings,8.8869769,9.8798816,EcoBank,,Permanent,Permanent,,Test
8a858e6f5cd5e874015cd9f8c7280bf8,8a858e6f5cd5e874015cd9f8c7280bf8,2,1.5,3,1.018888889,1.010416667,2.020833333,365,365,730,0,0,0,1,1,2,36,100,36.4,73,301974692,2,26:30.0,26:23.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.3304699,6.6387778,GT Bank,,Permanent,Permanent,,Validation
8a858e6f5cd5e874015cde13d1225f01,8a858e6f5cd5e874015cde13d1225f01,2,1.5,3,1.018611111,1.01,2.02,365,365,730,0,0,0,1,0.5,1,33,50,33.4,67,301999144,2,45:01.0,44:56.0,10000,13000,30,,Good,00:00.0,Savings,Savings,6.268905,7.0707567,GT Bank,,Permanent,Permanent,,Test
8a858e6f5cd5e874015cdf871bb30530,8a858e6f5cd5e874015cdf871bb30530,2,1.5,3,1.018888889,1.010277778,2.020555556,365,365,730,0,0,0,1,1,2,31,100,31.1,62,301970283,2,40:21.0,40:15.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.4058617,9.1129897,Zenith Bank,,Permanent,Permanent,,Validation
8a858e6f5cd5e874015ce0e5d4c235ba,8a858e6f5cd5e874015ce0e5d4c235ba,2,1.5,3,1.019166667,1.010555556,2.021111111,365,365,730,0,0,0,1,1,2,41,100,41.2,82,301989622,2,24:25.0,24:18.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.4687583,9.0697017,UBA,,Permanent,Permanent,,Validation
8a858e6f5cd5e874015ce8ea0b996796,8a858e6f5cd5e874015ce8ea0b996796,2,1.5,3,1.018888889,1.010555556,2.021111111,365,365,730,0,0,0,1,1,2,51,100,51.3,103,301985528,2,28:59.0,28:51.0,10000,11500,15,,Good,00:00.0,Savings,Savings,3.5934507,6.6680034,Access Bank,,,Unknown,,Test
8a858e6f5cd5e874015ce9b5593941a5,8a858e6f5cd5e874015ce9b5593941a5,2,1.5,3,1.018611111,1.010555556,2.021111111,365,365,730,0,0,0,1,1,2,34,100,33.7,67,301987916,2,37:14.0,37:05.0,10000,13000,30,,Good,00:00.0,Savings,Savings,6.9839034,4.8803064,GT Bank,,Permanent,Permanent,,Training
8a858e6f5cd5e874015ce14db0643f8c,8a858e6f5cd5e874015ce14db0643f8c,2,1.5,3,1.018611111,1.010277778,2.020555556,365,365,730,0,0,0,0,0,0,38,0,37.7,75,301979383,2,33:08.0,33:01.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.3264576,6.6855486,Zenith Bank,,,Unknown,,Training
8a858e6f5cd5e874015ce59e237864a2,8a858e6f5cd5e874015ce59e237864a2,2,1.5,3,1.018888889,1.018611111,2.037222222,365,365,730,1,1,2,1,1,2,31,100,31,62,301996634,2,29:01.0,27:55.0,10000,13000,30,8a858f5e5cb23c77015cc061b752625b,Good,00:00.0,Savings,Savings,3.5247072,6.4293923,GT Bank,,Permanent,Permanent,,Test
8a858e6f5cd5e874015ce590db62623e,8a858e6f5cd5e874015ce590db62623e,2,1.5,3,1.019166667,1.010416667,2.020833333,365,365,730,0,0,0,1,1,2,25,100,24.9,50,301997934,2,48:52.0,48:46.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.1544779,4.7179447,Access Bank,,Permanent,Permanent,,Test
8a858e6f5cd5e874015ce6601edf7c48,8a858e6f5cd5e874015ce6601edf7c48,2,1.5,3,1.019444444,1.010694444,2.021388889,365,365,730,0,0,0,1,0.5,1,33,50,32.6,65,301978899,2,04:29.0,04:22.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.2307054,6.6975815,GT Bank,,Permanent,Permanent,,Training
8a858e6f5cd5e874015ce10297ed3893,8a858e6f5cd5e874015ce10297ed3893,2,1.5,3,1.019444444,1.010555556,2.021111111,365,365,730,0,0,0,1,0.5,1,23,50,22.8,46,301999883,2,51:26.0,51:20.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.401424,6.5763448,Zenith Bank,,Permanent,Permanent,,Training
8a858e6f5cd5e874015cead5d36b257a,8a858e6f5cd5e874015cead5d36b257a,2,1.5,3,1.018888889,1.010416667,2.020833333,365,365,730,0,0,0,0,0,0,38,0,37.8,76,302001201,2,27:06.0,26:59.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.4845443,6.5548277,Access Bank,,,Unknown,,Test
8a858e6f5668e01701568cf7ba8e39da,8a858e6f5668e01701568cf7ba8e39da,2,1.5,3,1.020277778,1.011805556,2.023611111,365,365,730,0,0,0,1,0.5,1,28,50,28,56,301997001,2,36:41.0,35:28.0,10000,13000,30,,Good,00:00.0,Other,Other,5.7971047,5.4964304,First Bank,,,Unknown,,Training
8a858e6f5668e017015684c4a4305d0a,8a858e6f5668e017015684c4a4305d0a,2,1.5,3,1.018888889,1.010277778,2.020555556,365,365,730,0,0,0,1,0.5,1,24,50,24.3,49,301982910,2,08:51.0,08:45.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.3286609,6.7038913,Diamond Bank,,Permanent,Permanent,,Training
8a858e7c5c78b1ff015c796688235b84,8a858e7c5c78b1ff015c796688235b84,2,1.5,3,1.004166667,1.002777778,2.005555556,365,365,730,0,0,0,1,1,2,36,100,36.2,72,301971168,2,54:00.0,53:55.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.2453548,6.6333374,Diamond Bank,,,Unknown,,Validation
8a858e7c588604a40158a4fb616a3a9a,8a858e7c588604a40158a4fb616a3a9a,2,1.5,3,1.018611111,1.010138889,2.020277778,365,365,730,0,0,0,1,1,2,32,100,31.5,63,301960688,2,23:40.0,23:34.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.0325303,4.8618601,First Bank,,Permanent,Permanent,,Validation
8a858e7d5cb1162b015cb12df2e71466,8a858e7d5cb1162b015cb12df2e71466,2,1.5,3,1.018888889,1.010555556,2.021111111,365,365,730,1,1,2,1,1,2,35,100,34.9,70,301996890,2,39:41.0,39:33.0,10000,13000,30,8a8589f853f100fb01540ed945a70efd,Good,00:00.0,Savings,Savings,5.5865086,6.437366,GT Bank,,,Unknown,,Training
8a858e7d5d328208015d3409dd464483,8a858e7d5d328208015d3409dd464483,2,1.5,3,1.019166667,1.010277778,2.020555556,365,365,730,0,0,0,1,1,2,32,100,31.6,63,302003400,2,05:45.0,05:40.0,10000,11500,15,,Good,00:00.0,Savings,Savings,7.5184632,10.4332387,GT Bank,,Permanent,Permanent,,Training
8a858e7d595026f8015959f2dcd67106,8a858e7d595026f8015959f2dcd67106,2,1.5,3,1.018888889,1.010138889,2.020277778,365,365,730,0,0,0,1,0.5,1,30,50,29.9,60,301973176,2,55:58.0,55:53.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.8582203,7.4654727,GT Bank,,,Unknown,,Validation
8a858e8a5c1c14b8015c208efaab73e4,8a858e8a5c1c14b8015c208efaab73e4,2,1.5,3,1.019722222,1.010694444,2.021388889,365,365,730,0,0,0,1,0.5,1,37,50,37,74,301966317,2,06:58.0,06:52.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.3607768,6.5453099,Stanbic IBTC,,Permanent,Permanent,,Training
8a858e8a5ca0f59d015ca1736eef3cb3,8a858e8a5ca0f59d015ca1736eef3cb3,2,1.5,3,1.018611111,1.010416667,2.020833333,365,365,730,0,0,0,0,0,0,48,0,47.9,96,301997037,2,52:36.0,52:28.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,5.2212845,7.60063,First Bank,,Permanent,Permanent,,Validation
8a858e8c5d37e319015d3a77a3b6530e,8a858e8c5d37e319015d3a77a3b6530e,2,1.5,3,1.020277778,1.011111111,2.022222222,365,365,730,1,1,2,1,1,2,39,100,38.9,78,301995091,2,26:29.0,26:22.0,10000,13000,30,8a858e135cb22031015cb7f9700e06f8,Good,00:00.0,Savings,Savings,7.0721976,8.9493765,UBA,,,Unknown,,Validation
8a858e8d5bf2d0c1015bf34ffdc94e1a,8a858e8d5bf2d0c1015bf34ffdc94e1a,2,1.5,3,1.019166667,1.010555556,2.021111111,365,365,730,0,0,0,0,0,0,39,0,38.8,78,301986715,2,41:07.0,41:00.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,7.4498179,9.0579825,Zenith Bank,,,Unknown,,Training
8a858e8d5c35bc85015c376e591c637d,8a858e8d5c35bc85015c376e591c637d,2,1.5,3,1.019166667,1.01125,2.0225,365,365,730,0,0,0,1,1,2,34,100,34.1,68,301969376,2,29:31.0,29:19.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.9669489,5.0285225,First Bank,,,Unknown,,Training
8a858e8d56adbdae0156b437814d071b,8a858e8d56adbdae0156b437814d071b,2,1.5,3,1.019166667,1.010416667,2.020833333,365,365,730,0,0,0,1,1,2,37,100,37.1,74,301988655,2,38:37.0,38:31.0,10000,13000,30,,Good,00:00.0,Other,Other,7.0619706,6.206776,FCMB,,Permanent,Permanent,,Test
8a858e8d56b784480156bd9bd7f82e28,8a858e8d56b784480156bd9bd7f82e28,2,1.5,3,1.018888889,1.010416667,2.020833333,365,365,730,0,0,0,1,1,2,30,100,29.9,60,301978314,2,28:50.0,28:43.0,10000,13000,30,,Good,00:00.0,Other,Other,3.3189043,6.6649115,Diamond Bank,,Permanent,Permanent,,Validation
8a858e8d56b784480156d7d32d347963,8a858e8d56b784480156d7d32d347963,2,1.5,3,1.002777778,1.0025,2.005,365,365,730,0,0,0,1,0.5,1,28,50,27.3,55,302002663,2,35:42.0,35:34.0,10000,13000,30,,Good,00:00.0,Other,Other,3.410251,6.4498213,First Bank,,Self-Employed,Self-Employed,,Validation
8a858e8e5ca1f1a8015ca2d44044627e,8a858e8e5ca1f1a8015ca2d44044627e,2,1.5,3,1.019722222,1.010833333,2.021666667,365,365,730,0,0,0,1,1,2,29,100,28.7,57,301977101,2,56:53.0,56:46.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.4567704,8.9803803,Skye Bank,,Permanent,Permanent,,Test
8a858e8e5ca1f1a8015ca6ccb89a4291,8a858e8e5ca1f1a8015ca6ccb89a4291,2,1.5,3,1.019166667,1.010277778,2.020555556,365,365,730,0,0,0,1,1,2,33,100,32.9,66,301970163,2,40:53.0,40:48.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.0851214,6.5334629,Stanbic IBTC,,Permanent,Permanent,,Test
8a858e8e5cc54eb9015cc59a217a246a,8a858e8e5cc54eb9015cc59a217a246a,2,1.5,3,1.019166667,1.010694444,2.021388889,365,365,730,0,0,0,1,1,2,32,100,32.1,64,301981435,2,45:49.0,45:41.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.4269933,6.4452736,First Bank,,Permanent,Permanent,,Validation
8a858e8e58f6d66f0158ff063d6d38cd,8a858e8e58f6d66f0158ff063d6d38cd,2,1.5,3,1.019722222,1.019583333,2.039166667,365,365,730,0,0,0,1,1,2,31,100,30.8,62,301999240,2,49:19.0,48:08.0,10000,13000,30,,Good,00:00.0,Savings,Savings,8.9005635,9.8669047,Diamond Bank,,Permanent,Permanent,,Test
8a858e8f5d41c974015d4b7f31865627,8a858e8f5d41c974015d4b7f31865627,2,1.5,3,1.019166667,1.010694444,2.021388889,365,365,730,1,1,2,1,0.5,1,24,50,23.9,48,302003432,2,26:07.0,25:59.0,10000,11500,15,8a858e495d1e235c015d30d5ddb42149,Bad,00:00.0,Savings,Savings,3.5246642,6.6592427,First Bank,,Permanent,Permanent,,Validation
8a858e9b5a61655b015a61a53637255e,8a858e9b5a61655b015a61a53637255e,2,1.5,3,1.019444444,1.010694444,2.021388889,365,365,730,0,0,0,0,0,0,28,0,28,56,301966402,2,58:03.0,57:56.0,10000,11500,15,,Bad,00:00.0,Savings,Savings,5.6160622,6.3711057,EcoBank,,,Unknown,,Training
8a858e9d5bfd7037015c0baee4de3547,8a858e9d5bfd7037015c0baee4de3547,2,1.5,3,1.018888889,1.010277778,2.020555556,365,365,730,0,0,0,1,1,2,41,100,41,82,301975785,2,26:32.0,26:26.0,10000,13000,30,,Good,00:00.0,Savings,Savings,4.541653,7.7835196,EcoBank,,,Unknown,,Training
8a858e105b434e9e015b437dbfab3920,8a858e105b434e9e015b437dbfab3920,2,1.5,3,1.019166667,1.01125,2.0225,365,365,730,0,0,0,1,1,2,37,100,37,74,301998235,2,52:33.0,51:24.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.382452,9.1135353,First Bank,,Permanent,Permanent,,Test
8a858e105bd92644015bdd374f0d1a3a,8a858e105bd92644015bdd374f0d1a3a,2,1.5,3,1.0025,1.002361111,2.004722222,365,365,730,0,0,0,1,0.5,1,32,50,31.5,63,301977518,2,30:29.0,30:21.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.0345541,4.8042933,GT Bank,,Permanent,Permanent,,Test
8a858e105bd92644015be472bab768c3,8a858e105bd92644015be472bab768c3,2,1.5,3,1.003055556,1.0025,2.005,365,365,730,1,1,2,0,0,0,36,0,35.6,71,301961611,2,44:15.0,44:08.0,10000,13000,30,8a858fa25bd92c20015bdbe4fac67f20,Bad,00:00.0,Savings,Savings,6.996932,4.8410375,Access Bank,,Permanent,Permanent,,Validation
8a858e115c59a3e2015c59ebb25d238b,8a858e115c59a3e2015c59ebb25d238b,2,1.5,3,1.019166667,1.010555556,2.021111111,365,365,730,0,0,0,1,1,2,37,100,36.8,74,301977680,2,50:38.0,50:31.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.351153,6.6023723,GT Bank,,Permanent,Permanent,,Training
8a858e125d65ee4d015d699d321f719d,8a858e125d65ee4d015d699d321f719d,2,1.5,3,1.003333333,1.002777778,2.005555556,365,365,730,1,1,2,1,1,2,41,100,40.7,81,301996952,2,11:00.0,10:52.0,10000,13000,30,8a858eec5d4232a5015d4623cd0a048b,Good,00:00.0,Savings,Savings,7.3271843,8.9266109,First Bank,,Permanent,Permanent,,Validation
8a858e135c7e2eec015c81cb9dc02458,8a858e135c7e2eec015c81cb9dc02458,2,1.5,3,1.003055556,1.0025,2.005,365,365,730,0,0,0,1,1,2,31,100,30.5,61,301979521,2,27:11.0,27:04.0,10000,13000,30,,Good,00:00.0,Savings,Savings,5.8074201,5.5703712,Stanbic IBTC,,Permanent,Permanent,,Training
8a858e135c7e2eec015c813211a96674,8a858e135c7e2eec015c813211a96674,2,1.5,3,1.018888889,1.010277778,2.020555556,365,365,730,0,0,0,1,1,2,32,100,31.6,63,301996788,2,45:48.0,45:42.0,10000,13000,30,,Good,00:00.0,Savings,Savings,4.5000978,8.4692431,GT Bank,,Permanent,Permanent,,Training
8a858e135c78e673015c79070e9a0d98,8a858e135c78e673015c79070e9a0d98,2,1.5,3,1.003611111,1.002916667,2.005833333,365,365,730,0,0,0,1,1,2,40,100,40.2,80,301974176,2,57:54.0,57:46.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.38218,6.6039583,GT Bank,,,Unknown,,Training
8a858e135cb22031015cb7c7290c7eef,8a858e135cb22031015cb7c7290c7eef,2,1.5,3,1.018888889,1.010416667,2.020833333,365,365,730,1,1,2,0,0,0,32,0,32.3,65,301995797,2,59:25.0,59:18.0,10000,13000,30,8a858e2d5bb55d46015bb55e67600058,Bad,00:00.0,Savings,Savings,7.0483318,4.8340691,GT Bank,,Permanent,Permanent,,Training
8a858e135cb22031015cb663b7c54fa9,8a858e135cb22031015cb663b7c54fa9,2,1.5,3,1.018888889,1.010416667,2.020833333,365,365,730,0,0,0,1,0.5,1,38,50,37.7,75,301994764,2,24:34.0,24:27.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.9918867,6.6207717,Skye Bank,,Permanent,Permanent,,Test
8a858e135cb22031015cbafc76964ebd,8a858e135cb22031015cbafc76964ebd,2,1.5,3,1.018611111,1.010138889,2.020277778,365,365,730,1,1,2,1,0.5,1,44,50,43.7,87,301964962,2,29:48.0,29:42.0,10000,13000,30,8a858899538ddb8e0153a780c56e34bb,Good,00:00.0,Savings,Savings,3.319219,6.5286039,GT Bank,,,Unknown,,Training
